etngrp_src,geslacht_src,lft_src,etngrp_dst,geslacht_dst,lft_dst,n
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[0,20)",15800
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[20,30)",8790
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[30,40)",22350
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[40,50)",10400
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[50,60)",7000
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[60,70)",5740
Autochtoon,Vrouw,"[60,70)",Overig,Vrouw,"[70,80)",2370
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[0,20)",2350
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[20,30)",1740
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[30,40)",1500
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[40,50)",1200
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[50,60)",1890
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[60,70)",1750
Autochtoon,Vrouw,"[60,70)",Surinaams,Man,"[70,80)",720
Autochtoon,Vrouw,"[60,70)",Surinaams,Vrouw,"[0,20)",1930
Autochtoon,Vrouw,"[60,70)",Surinaams,Vrouw,"[20,30)",1980
Autochtoon,Vrouw,"[60,70)",Surinaams,Vrouw,"[30,40)",1850
Autochtoon,Vrouw,"[60,70)",Surinaams,Vrouw,"[40,50)",2220
Autochtoon,Vrouw,"[60,70)",Surinaams,Vrouw,"[50,60)",3390
Autochtoon,Vrouw,"[60,70)",Surinaams,Vrouw,"[60,70)",2470
Autochtoon,Vrouw,"[60,70)",Surinaams,Vrouw,"[70,80)",600
Autochtoon,Vrouw,"[60,70)",Turks,Man,"[0,20)",2050
Autochtoon,Vrouw,"[60,70)",Turks,Man,"[20,30)",1470
Autochtoon,Vrouw,"[60,70)",Turks,Man,"[30,40)",1330
Autochtoon,Vrouw,"[60,70)",Turks,Man,"[40,50)",940
Autochtoon,Vrouw,"[60,70)",Turks,Man,"[50,60)",1390
Autochtoon,Vrouw,"[60,70)",Turks,Man,"[60,70)",230
Autochtoon,Vrouw,"[60,70)",Turks,Vrouw,"[0,20)",2190
Autochtoon,Vrouw,"[60,70)",Turks,Vrouw,"[20,30)",1550
Autochtoon,Vrouw,"[60,70)",Turks,Vrouw,"[30,40)",1230
Autochtoon,Vrouw,"[60,70)",Turks,Vrouw,"[40,50)",1130
Autochtoon,Vrouw,"[60,70)",Turks,Vrouw,"[50,60)",680
Autochtoon,Vrouw,"[60,70)",Turks,Vrouw,"[60,70)",200
Autochtoon,Vrouw,"[60,70)",Turks,Vrouw,"[70,80)",60
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[0,20)",12080
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[20,30)",7010
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[30,40)",9280
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[40,50)",9580
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[50,60)",11940
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[60,70)",13830
Autochtoon,Vrouw,"[70,80)",Autochtoon,Man,"[70,80)",13680
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[0,20)",11250
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[20,30)",9360
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[30,40)",8810
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[40,50)",8430
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[50,60)",10160
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[60,70)",13090
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[70,80)",12350
Autochtoon,Vrouw,"[70,80)",Autochtoon,Vrouw,"[80,120]",3930
Autochtoon,Vrouw,"[70,80)",Marokkaans,Man,"[0,20)",3220
Autochtoon,Vrouw,"[70,80)",Marokkaans,Man,"[20,30)",990
Autochtoon,Vrouw,"[70,80)",Marokkaans,Man,"[30,40)",2830
Autochtoon,Vrouw,"[70,80)",Marokkaans,Man,"[40,50)",1950
Autochtoon,Vrouw,"[70,80)",Marokkaans,Man,"[50,60)",680
Autochtoon,Vrouw,"[70,80)",Marokkaans,Man,"[60,70)",140
Autochtoon,Vrouw,"[70,80)",Marokkaans,Man,"[70,80)",20
Autochtoon,Vrouw,"[70,80)",Marokkaans,Vrouw,"[0,20)",3510
Autochtoon,Vrouw,"[70,80)",Marokkaans,Vrouw,"[20,30)",1420
Autochtoon,Vrouw,"[70,80)",Marokkaans,Vrouw,"[30,40)",1510
Autochtoon,Vrouw,"[70,80)",Marokkaans,Vrouw,"[40,50)",1540
Autochtoon,Vrouw,"[70,80)",Marokkaans,Vrouw,"[50,60)",460
Autochtoon,Vrouw,"[70,80)",Marokkaans,Vrouw,"[60,70)",340
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[0,20)",9430
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[20,30)",3580
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[30,40)",4790
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[40,50)",6580
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[50,60)",6620
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[60,70)",2200
Autochtoon,Vrouw,"[70,80)",Overig,Man,"[70,80)",2510
Autochtoon,Vrouw,"[70,80)",Overig,Vrouw,"[0,20)",8420
Autochtoon,Vrouw,"[70,80)",Overig,Vrouw,"[20,30)",4000
Autochtoon,Vrouw,"[70,80)",Overig,Vrouw,"[30,40)",6760
Autochtoon,Vrouw,"[70,80)",Overig,Vrouw,"[40,50)",8970
Autochtoon,Vrouw,"[70,80)",Overig,Vrouw,"[50,60)",5280
Autochtoon,Vrouw,"[70,80)",Overig,Vrouw,"[60,70)",4760
Autochtoon,Vrouw,"[70,80)",Overig,Vrouw,"[70,80)",11240
Autochtoon,Vrouw,"[70,80)",Surinaams,Man,"[0,20)",1230
Autochtoon,Vrouw,"[70,80)",Surinaams,Man,"[20,30)",1100
Autochtoon,Vrouw,"[70,80)",Surinaams,Man,"[30,40)",1120
Autochtoon,Vrouw,"[70,80)",Surinaams,Man,"[40,50)",1010
Autochtoon,Vrouw,"[70,80)",Surinaams,Man,"[50,60)",1180
Autochtoon,Vrouw,"[70,80)",Surinaams,Man,"[60,70)",830
Autochtoon,Vrouw,"[70,80)",Surinaams,Man,"[70,80)",80
Autochtoon,Vrouw,"[70,80)",Surinaams,Vrouw,"[0,20)",1210
Autochtoon,Vrouw,"[70,80)",Surinaams,Vrouw,"[20,30)",1010
Autochtoon,Vrouw,"[70,80)",Surinaams,Vrouw,"[30,40)",1240
Autochtoon,Vrouw,"[70,80)",Surinaams,Vrouw,"[40,50)",1960
Autochtoon,Vrouw,"[70,80)",Surinaams,Vrouw,"[50,60)",1090
Autochtoon,Vrouw,"[70,80)",Surinaams,Vrouw,"[60,70)",1560
Autochtoon,Vrouw,"[70,80)",Surinaams,Vrouw,"[70,80)",90
Autochtoon,Vrouw,"[70,80)",Turks,Man,"[0,20)",1850
Autochtoon,Vrouw,"[70,80)",Turks,Man,"[20,30)",820
Autochtoon,Vrouw,"[70,80)",Turks,Man,"[30,40)",990
Autochtoon,Vrouw,"[70,80)",Turks,Man,"[40,50)",560
Autochtoon,Vrouw,"[70,80)",Turks,Man,"[50,60)",1300
Autochtoon,Vrouw,"[70,80)",Turks,Man,"[60,70)",20
Autochtoon,Vrouw,"[70,80)",Turks,Vrouw,"[0,20)",2300
Autochtoon,Vrouw,"[70,80)",Turks,Vrouw,"[20,30)",950
Autochtoon,Vrouw,"[70,80)",Turks,Vrouw,"[30,40)",1480
Autochtoon,Vrouw,"[70,80)",Turks,Vrouw,"[40,50)",1000
Autochtoon,Vrouw,"[70,80)",Turks,Vrouw,"[50,60)",370
Autochtoon,Vrouw,"[70,80)",Turks,Vrouw,"[60,70)",110
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[0,20)",5800
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[20,30)",3170
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[30,40)",5880
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[40,50)",4780
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[50,60)",5400
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[60,70)",3840
Autochtoon,Vrouw,"[80,120]",Autochtoon,Man,"[70,80)",1440
Autochtoon,Vrouw,"[80,120]",Autochtoon,Vrouw,"[0,20)",5630
Autochtoon,Vrouw,"[80,120]",Autochtoon,Vrouw,"[20,30)",4380
Autochtoon,Vrouw,"[80,120]",Autochtoon,Vrouw,"[30,40)",3360
Autochtoon,Vrouw,"[80,120]",Autochtoon,Vrouw,"[40,50)",4240
Autochtoon,Vrouw,"[80,120]",Autochtoon,Vrouw,"[50,60)",2770
Autochtoon,Vrouw,"[80,120]",Autochtoon,Vrouw,"[60,70)",5120
Autochtoon,Vrouw,"[80,120]",Autochtoon,Vrouw,"[70,80)",240
Autochtoon,Vrouw,"[80,120]",Marokkaans,Man,"[0,20)",1860
Autochtoon,Vrouw,"[80,120]",Marokkaans,Man,"[20,30)",280
Autochtoon,Vrouw,"[80,120]",Marokkaans,Vrouw,"[0,20)",1730
Autochtoon,Vrouw,"[80,120]",Marokkaans,Vrouw,"[40,50)",640
Autochtoon,Vrouw,"[80,120]",Overig,Man,"[0,20)",4010
Autochtoon,Vrouw,"[80,120]",Overig,Man,"[20,30)",1910
Autochtoon,Vrouw,"[80,120]",Overig,Man,"[30,40)",470
Autochtoon,Vrouw,"[80,120]",Overig,Man,"[40,50)",1140
Autochtoon,Vrouw,"[80,120]",Overig,Man,"[50,60)",350
Autochtoon,Vrouw,"[80,120]",Overig,Man,"[60,70)",1180
Autochtoon,Vrouw,"[80,120]",Overig,Vrouw,"[0,20)",3030
Autochtoon,Vrouw,"[80,120]",Overig,Vrouw,"[20,30)",1640
Autochtoon,Vrouw,"[80,120]",Overig,Vrouw,"[30,40)",1490
Autochtoon,Vrouw,"[80,120]",Overig,Vrouw,"[40,50)",380
Autochtoon,Vrouw,"[80,120]",Overig,Vrouw,"[50,60)",210
Autochtoon,Vrouw,"[80,120]",Surinaams,Vrouw,"[0,20)",460
Autochtoon,Vrouw,"[80,120]",Turks,Man,"[0,20)",310
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[0,20)",8850
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[20,30)",4470
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[30,40)",4640
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[40,50)",4200
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[50,60)",4570
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[60,70)",3510
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[70,80)",2320
Marokkaans,Man,"[0,20)",Autochtoon,Man,"[80,120]",1510
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[0,20)",8470
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[20,30)",5300
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[30,40)",4760
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[40,50)",3820
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[50,60)",4880
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[60,70)",3940
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[70,80)",2930
Marokkaans,Man,"[0,20)",Autochtoon,Vrouw,"[80,120]",2100
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[0,20)",20060
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[20,30)",6970
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[30,40)",6290
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[40,50)",6500
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[50,60)",5440
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[60,70)",2080
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[70,80)",2140
Marokkaans,Man,"[0,20)",Marokkaans,Man,"[80,120]",500
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[0,20)",18670
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[20,30)",7520
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[30,40)",8190
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[40,50)",7610
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[50,60)",3720
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[60,70)",2200
Marokkaans,Man,"[0,20)",Marokkaans,Vrouw,"[70,80)",920
Marokkaans,Man,"[0,20)",Overig,Man,"[0,20)",9520
Marokkaans,Man,"[0,20)",Overig,Man,"[20,30)",4300
Marokkaans,Man,"[0,20)",Overig,Man,"[30,40)",6210
Marokkaans,Man,"[0,20)",Overig,Man,"[40,50)",4080
Marokkaans,Man,"[0,20)",Overig,Man,"[50,60)",4750
Marokkaans,Man,"[0,20)",Overig,Man,"[60,70)",2620
Marokkaans,Man,"[0,20)",Overig,Man,"[70,80)",770
Marokkaans,Man,"[0,20)",Overig,Man,"[80,120]",50
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[0,20)",9410
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[20,30)",4180
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[30,40)",7330
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[40,50)",5680
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[50,60)",3820
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[60,70)",2640
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[70,80)",1590
Marokkaans,Man,"[0,20)",Overig,Vrouw,"[80,120]",370
Marokkaans,Man,"[0,20)",Surinaams,Man,"[0,20)",2690
Marokkaans,Man,"[0,20)",Surinaams,Man,"[20,30)",1860
Marokkaans,Man,"[0,20)",Surinaams,Man,"[30,40)",1760
Marokkaans,Man,"[0,20)",Surinaams,Man,"[40,50)",1170
Marokkaans,Man,"[0,20)",Surinaams,Man,"[50,60)",1450
Marokkaans,Man,"[0,20)",Surinaams,Man,"[60,70)",1170
Marokkaans,Man,"[0,20)",Surinaams,Man,"[70,80)",430
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[0,20)",2450
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[20,30)",1880
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[30,40)",2100
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[40,50)",1950
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[50,60)",2510
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[60,70)",1620
Marokkaans,Man,"[0,20)",Surinaams,Vrouw,"[70,80)",720
Marokkaans,Man,"[0,20)",Turks,Man,"[0,20)",6860
Marokkaans,Man,"[0,20)",Turks,Man,"[20,30)",3650
Marokkaans,Man,"[0,20)",Turks,Man,"[30,40)",2970
Marokkaans,Man,"[0,20)",Turks,Man,"[40,50)",2970
Marokkaans,Man,"[0,20)",Turks,Man,"[50,60)",2480
Marokkaans,Man,"[0,20)",Turks,Man,"[60,70)",820
Marokkaans,Man,"[0,20)",Turks,Man,"[70,80)",1080
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[0,20)",6430
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[20,30)",3310
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[30,40)",3110
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[40,50)",3320
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[50,60)",2190
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[60,70)",1560
Marokkaans,Man,"[0,20)",Turks,Vrouw,"[70,80)",600
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[0,20)",3190
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[20,30)",2700
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[30,40)",2320
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[40,50)",1670
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[50,60)",2310
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[60,70)",1630
Marokkaans,Man,"[20,30)",Autochtoon,Man,"[70,80)",810
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[0,20)",3090
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[20,30)",3180
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[30,40)",2130
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[40,50)",1600
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[50,60)",1910
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[60,70)",1610
Marokkaans,Man,"[20,30)",Autochtoon,Vrouw,"[70,80)",960
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[0,20)",6940
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[20,30)",3100
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[30,40)",2440
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[40,50)",3120
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[50,60)",2030
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[60,70)",820
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[70,80)",430
Marokkaans,Man,"[20,30)",Marokkaans,Man,"[80,120]",40
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[0,20)",6380
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[20,30)",4170
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[30,40)",2660
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[40,50)",2700
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[50,60)",1500
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[60,70)",1120
Marokkaans,Man,"[20,30)",Marokkaans,Vrouw,"[70,80)",370
Marokkaans,Man,"[20,30)",Overig,Man,"[0,20)",3710
Marokkaans,Man,"[20,30)",Overig,Man,"[20,30)",2170
Marokkaans,Man,"[20,30)",Overig,Man,"[30,40)",3270
Marokkaans,Man,"[20,30)",Overig,Man,"[40,50)",2020
Marokkaans,Man,"[20,30)",Overig,Man,"[50,60)",1840
Marokkaans,Man,"[20,30)",Overig,Man,"[60,70)",1380
Marokkaans,Man,"[20,30)",Overig,Man,"[70,80)",440
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[0,20)",3460
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[20,30)",2490
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[30,40)",2630
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[40,50)",1920
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[50,60)",1740
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[60,70)",990
Marokkaans,Man,"[20,30)",Overig,Vrouw,"[70,80)",590
Marokkaans,Man,"[20,30)",Surinaams,Man,"[0,20)",880
Marokkaans,Man,"[20,30)",Surinaams,Man,"[20,30)",950
Marokkaans,Man,"[20,30)",Surinaams,Man,"[30,40)",710
Marokkaans,Man,"[20,30)",Surinaams,Man,"[40,50)",530
Marokkaans,Man,"[20,30)",Surinaams,Man,"[50,60)",680
Marokkaans,Man,"[20,30)",Surinaams,Man,"[60,70)",350
Marokkaans,Man,"[20,30)",Surinaams,Man,"[70,80)",130
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[0,20)",820
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[20,30)",950
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[30,40)",730
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[40,50)",660
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[50,60)",1090
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[60,70)",790
Marokkaans,Man,"[20,30)",Surinaams,Vrouw,"[70,80)",70
Marokkaans,Man,"[20,30)",Turks,Man,"[0,20)",2260
Marokkaans,Man,"[20,30)",Turks,Man,"[20,30)",1530
Marokkaans,Man,"[20,30)",Turks,Man,"[30,40)",1240
Marokkaans,Man,"[20,30)",Turks,Man,"[40,50)",1180
Marokkaans,Man,"[20,30)",Turks,Man,"[50,60)",1160
Marokkaans,Man,"[20,30)",Turks,Man,"[60,70)",260
Marokkaans,Man,"[20,30)",Turks,Man,"[70,80)",130
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[0,20)",2170
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[20,30)",1200
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[30,40)",1030
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[40,50)",1180
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[50,60)",900
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[60,70)",520
Marokkaans,Man,"[20,30)",Turks,Vrouw,"[70,80)",40
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[0,20)",3600
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[20,30)",2750
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[30,40)",3110
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[40,50)",1870
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[50,60)",3200
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[60,70)",1850
Marokkaans,Man,"[30,40)",Autochtoon,Man,"[70,80)",1560
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[0,20)",3390
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[20,30)",2980
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[30,40)",2280
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[40,50)",1770
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[50,60)",2210
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[60,70)",2500
Marokkaans,Man,"[30,40)",Autochtoon,Vrouw,"[70,80)",2760
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[0,20)",6460
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[20,30)",2340
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[30,40)",2820
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[40,50)",2500
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[50,60)",1370
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[60,70)",720
Marokkaans,Man,"[30,40)",Marokkaans,Man,"[70,80)",440
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[0,20)",5600
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[20,30)",4190
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[30,40)",3100
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[40,50)",1580
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[50,60)",1130
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[60,70)",480
Marokkaans,Man,"[30,40)",Marokkaans,Vrouw,"[70,80)",80
Marokkaans,Man,"[30,40)",Overig,Man,"[0,20)",3570
Marokkaans,Man,"[30,40)",Overig,Man,"[20,30)",3550
Marokkaans,Man,"[30,40)",Overig,Man,"[30,40)",2640
Marokkaans,Man,"[30,40)",Overig,Man,"[40,50)",1860
Marokkaans,Man,"[30,40)",Overig,Man,"[50,60)",1640
Marokkaans,Man,"[30,40)",Overig,Man,"[60,70)",920
Marokkaans,Man,"[30,40)",Overig,Man,"[70,80)",380
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[0,20)",3680
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[20,30)",3590
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[30,40)",4630
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[40,50)",2000
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[50,60)",1480
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[60,70)",1150
Marokkaans,Man,"[30,40)",Overig,Vrouw,"[70,80)",200
Marokkaans,Man,"[30,40)",Surinaams,Man,"[0,20)",860
Marokkaans,Man,"[30,40)",Surinaams,Man,"[20,30)",730
Marokkaans,Man,"[30,40)",Surinaams,Man,"[30,40)",720
Marokkaans,Man,"[30,40)",Surinaams,Man,"[40,50)",620
Marokkaans,Man,"[30,40)",Surinaams,Man,"[50,60)",650
Marokkaans,Man,"[30,40)",Surinaams,Man,"[60,70)",300
Marokkaans,Man,"[30,40)",Surinaams,Man,"[70,80)",140
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[0,20)",800
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[20,30)",850
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[30,40)",830
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[40,50)",890
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[50,60)",1180
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[60,70)",400
Marokkaans,Man,"[30,40)",Surinaams,Vrouw,"[70,80)",40
Marokkaans,Man,"[30,40)",Turks,Man,"[0,20)",1930
Marokkaans,Man,"[30,40)",Turks,Man,"[20,30)",1190
Marokkaans,Man,"[30,40)",Turks,Man,"[30,40)",1200
Marokkaans,Man,"[30,40)",Turks,Man,"[40,50)",980
Marokkaans,Man,"[30,40)",Turks,Man,"[50,60)",970
Marokkaans,Man,"[30,40)",Turks,Man,"[60,70)",130
Marokkaans,Man,"[30,40)",Turks,Man,"[70,80)",70
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[0,20)",1940
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[20,30)",930
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[30,40)",1050
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[40,50)",920
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[50,60)",640
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[60,70)",200
Marokkaans,Man,"[30,40)",Turks,Vrouw,"[70,80)",50
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[0,20)",4020
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[20,30)",2010
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[30,40)",2280
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[40,50)",1750
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[50,60)",2070
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[60,70)",2120
Marokkaans,Man,"[40,50)",Autochtoon,Man,"[70,80)",1150
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[0,20)",3340
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[20,30)",2370
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[30,40)",2160
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[40,50)",1750
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[50,60)",2650
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[60,70)",1350
Marokkaans,Man,"[40,50)",Autochtoon,Vrouw,"[70,80)",1610
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[0,20)",6340
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[20,30)",3090
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[30,40)",2380
Marokkaans,Man,"[40,50)",Marokkaans,Man,"[40,50)",2080
