lft_src,etngrp_src,lft_dst,etngrp_dst,n
"[50,60)",Autochtoon,"[40,50)",Overig,3870
"[50,60)",Autochtoon,"[40,50)",Surinaams,150
"[50,60)",Autochtoon,"[50,60)",Autochtoon,63050
"[50,60)",Autochtoon,"[50,60)",Marokkaans,10
"[50,60)",Autochtoon,"[50,60)",Overig,8310
"[50,60)",Autochtoon,"[50,60)",Surinaams,1700
"[50,60)",Autochtoon,"[50,60)",Turks,10
"[50,60)",Autochtoon,"[60,70)",Autochtoon,23180
"[50,60)",Autochtoon,"[60,70)",Overig,1730
"[50,60)",Autochtoon,"[70,80)",Autochtoon,13770
"[50,60)",Autochtoon,"[80,120]",Autochtoon,6750
"[50,60)",Marokkaans,"[0,20)",Autochtoon,3630
"[50,60)",Marokkaans,"[0,20)",Marokkaans,26390
"[50,60)",Marokkaans,"[0,20)",Overig,730
"[50,60)",Marokkaans,"[20,30)",Marokkaans,17830
"[50,60)",Marokkaans,"[20,30)",Overig,230
"[50,60)",Marokkaans,"[20,30)",Surinaams,10
"[50,60)",Marokkaans,"[30,40)",Marokkaans,11020
"[50,60)",Marokkaans,"[40,50)",Marokkaans,11870
"[50,60)",Marokkaans,"[50,60)",Autochtoon,10
"[50,60)",Marokkaans,"[50,60)",Marokkaans,7680
"[50,60)",Marokkaans,"[50,60)",Overig,10
"[50,60)",Marokkaans,"[60,70)",Marokkaans,8490
"[50,60)",Marokkaans,"[60,70)",Overig,10
"[50,60)",Marokkaans,"[70,80)",Marokkaans,2790
"[50,60)",Overig,"[0,20)",Autochtoon,5740
"[50,60)",Overig,"[0,20)",Marokkaans,410
"[50,60)",Overig,"[0,20)",Overig,85910
"[50,60)",Overig,"[0,20)",Surinaams,310
"[50,60)",Overig,"[0,20)",Turks,10
"[50,60)",Overig,"[20,30)",Autochtoon,4270
"[50,60)",Overig,"[20,30)",Marokkaans,140
"[50,60)",Overig,"[20,30)",Overig,12810
"[50,60)",Overig,"[20,30)",Surinaams,220
"[50,60)",Overig,"[30,40)",Autochtoon,1260
"[50,60)",Overig,"[30,40)",Overig,5560
"[50,60)",Overig,"[30,40)",Surinaams,20
"[50,60)",Overig,"[40,50)",Autochtoon,2130
"[50,60)",Overig,"[40,50)",Marokkaans,30
"[50,60)",Overig,"[40,50)",Overig,17580
"[50,60)",Overig,"[40,50)",Surinaams,320
"[50,60)",Overig,"[50,60)",Autochtoon,8310
"[50,60)",Overig,"[50,60)",Marokkaans,10
"[50,60)",Overig,"[50,60)",Overig,42580
"[50,60)",Overig,"[50,60)",Surinaams,410
"[50,60)",Overig,"[60,70)",Autochtoon,3360
"[50,60)",Overig,"[60,70)",Overig,4780
"[50,60)",Overig,"[60,70)",Surinaams,10
"[50,60)",Overig,"[70,80)",Autochtoon,10
"[50,60)",Overig,"[70,80)",Overig,1070
"[50,60)",Surinaams,"[0,20)",Autochtoon,3570
"[50,60)",Surinaams,"[0,20)",Marokkaans,70
"[50,60)",Surinaams,"[0,20)",Overig,990
"[50,60)",Surinaams,"[0,20)",Surinaams,9390
"[50,60)",Surinaams,"[20,30)",Autochtoon,500
"[50,60)",Surinaams,"[20,30)",Marokkaans,30
"[50,60)",Surinaams,"[20,30)",Overig,350
"[50,60)",Surinaams,"[20,30)",Surinaams,13620
"[50,60)",Surinaams,"[30,40)",Overig,170
"[50,60)",Surinaams,"[30,40)",Surinaams,10100
"[50,60)",Surinaams,"[40,50)",Autochtoon,130
"[50,60)",Surinaams,"[40,50)",Overig,100
"[50,60)",Surinaams,"[40,50)",Surinaams,7880
"[50,60)",Surinaams,"[50,60)",Autochtoon,1700
"[50,60)",Surinaams,"[50,60)",Overig,410
"[50,60)",Surinaams,"[50,60)",Surinaams,14350
"[50,60)",Surinaams,"[60,70)",Autochtoon,10
"[50,60)",Surinaams,"[60,70)",Overig,40
"[50,60)",Surinaams,"[60,70)",Surinaams,7060
"[50,60)",Surinaams,"[70,80)",Surinaams,2380
"[50,60)",Turks,"[0,20)",Autochtoon,2550
"[50,60)",Turks,"[0,20)",Marokkaans,170
"[50,60)",Turks,"[0,20)",Overig,270
"[50,60)",Turks,"[0,20)",Turks,9320
"[50,60)",Turks,"[20,30)",Marokkaans,10
"[50,60)",Turks,"[20,30)",Turks,9470
"[50,60)",Turks,"[30,40)",Turks,6890
"[50,60)",Turks,"[40,50)",Turks,8010
"[50,60)",Turks,"[50,60)",Autochtoon,10
"[50,60)",Turks,"[50,60)",Turks,13340
"[50,60)",Turks,"[60,70)",Turks,580
"[50,60)",Turks,"[70,80)",Turks,440
"[60,70)",Autochtoon,"[0,20)",Autochtoon,13440
"[60,70)",Autochtoon,"[0,20)",Marokkaans,60
"[60,70)",Autochtoon,"[0,20)",Overig,2580
"[60,70)",Autochtoon,"[0,20)",Surinaams,400
"[60,70)",Autochtoon,"[0,20)",Turks,10
"[60,70)",Autochtoon,"[20,30)",Autochtoon,22050
"[60,70)",Autochtoon,"[20,30)",Overig,4490
"[60,70)",Autochtoon,"[20,30)",Surinaams,360
"[60,70)",Autochtoon,"[30,40)",Autochtoon,23510
"[60,70)",Autochtoon,"[30,40)",Overig,2840
"[60,70)",Autochtoon,"[30,40)",Surinaams,90
"[60,70)",Autochtoon,"[40,50)",Autochtoon,12420
"[60,70)",Autochtoon,"[40,50)",Overig,1210
"[60,70)",Autochtoon,"[50,60)",Autochtoon,23180
"[60,70)",Autochtoon,"[50,60)",Overig,3360
"[60,70)",Autochtoon,"[50,60)",Surinaams,10
"[60,70)",Autochtoon,"[60,70)",Autochtoon,64260
"[60,70)",Autochtoon,"[60,70)",Overig,11490
"[60,70)",Autochtoon,"[70,80)",Autochtoon,25320
"[60,70)",Autochtoon,"[70,80)",Overig,260
"[60,70)",Autochtoon,"[80,120]",Autochtoon,530
"[60,70)",Marokkaans,"[0,20)",Autochtoon,3700
"[60,70)",Marokkaans,"[0,20)",Marokkaans,15890
"[60,70)",Marokkaans,"[0,20)",Overig,620
"[60,70)",Marokkaans,"[0,20)",Turks,30
"[60,70)",Marokkaans,"[20,30)",Marokkaans,10280
"[60,70)",Marokkaans,"[20,30)",Overig,140
"[60,70)",Marokkaans,"[30,40)",Marokkaans,13880
"[60,70)",Marokkaans,"[30,40)",Overig,180
"[60,70)",Marokkaans,"[30,40)",Turks,10
"[60,70)",Marokkaans,"[40,50)",Marokkaans,6900
"[60,70)",Marokkaans,"[50,60)",Marokkaans,8490
"[60,70)",Marokkaans,"[60,70)",Marokkaans,22870
"[60,70)",Marokkaans,"[70,80)",Marokkaans,10080
"[60,70)",Overig,"[0,20)",Autochtoon,3450
"[60,70)",Overig,"[0,20)",Marokkaans,170
"[60,70)",Overig,"[0,20)",Overig,5230
"[60,70)",Overig,"[0,20)",Surinaams,360
"[60,70)",Overig,"[20,30)",Autochtoon,3210
"[60,70)",Overig,"[20,30)",Marokkaans,40
"[60,70)",Overig,"[20,30)",Overig,5430
"[60,70)",Overig,"[20,30)",Surinaams,60
"[60,70)",Overig,"[30,40)",Autochtoon,2310
"[60,70)",Overig,"[30,40)",Overig,7010
"[60,70)",Overig,"[30,40)",Surinaams,80
"[60,70)",Overig,"[40,50)",Autochtoon,590
"[60,70)",Overig,"[40,50)",Overig,2730
"[60,70)",Overig,"[50,60)",Autochtoon,1730
"[60,70)",Overig,"[50,60)",Marokkaans,10
"[60,70)",Overig,"[50,60)",Overig,4780
"[60,70)",Overig,"[50,60)",Surinaams,40
"[60,70)",Overig,"[60,70)",Autochtoon,11490
"[60,70)",Overig,"[60,70)",Overig,10950
"[60,70)",Overig,"[60,70)",Surinaams,10
"[60,70)",Overig,"[70,80)",Autochtoon,1460
"[60,70)",Overig,"[70,80)",Overig,3600
"[60,70)",Surinaams,"[0,20)",Autochtoon,2900
"[60,70)",Surinaams,"[0,20)",Overig,590
"[60,70)",Surinaams,"[0,20)",Surinaams,5410
"[60,70)",Surinaams,"[20,30)",Autochtoon,220
"[60,70)",Surinaams,"[20,30)",Overig,130
"[60,70)",Surinaams,"[20,30)",Surinaams,6380
"[60,70)",Surinaams,"[30,40)",Overig,50
"[60,70)",Surinaams,"[30,40)",Surinaams,8390
"[60,70)",Surinaams,"[40,50)",Surinaams,6300
"[60,70)",Surinaams,"[50,60)",Overig,10
"[60,70)",Surinaams,"[50,60)",Surinaams,7060
"[60,70)",Surinaams,"[60,70)",Overig,10
"[60,70)",Surinaams,"[60,70)",Surinaams,6970
"[60,70)",Surinaams,"[70,80)",Surinaams,1600
"[60,70)",Turks,"[0,20)",Autochtoon,1090
"[60,70)",Turks,"[0,20)",Marokkaans,10
"[60,70)",Turks,"[0,20)",Overig,160
"[60,70)",Turks,"[0,20)",Turks,3820
"[60,70)",Turks,"[20,30)",Marokkaans,30
"[60,70)",Turks,"[20,30)",Turks,1670
"[60,70)",Turks,"[30,40)",Marokkaans,10
"[60,70)",Turks,"[30,40)",Turks,2960
"[60,70)",Turks,"[40,50)",Turks,1590
"[60,70)",Turks,"[50,60)",Turks,580
"[60,70)",Turks,"[60,70)",Turks,1550
"[60,70)",Turks,"[70,80)",Turks,3570
"[70,80)",Autochtoon,"[0,20)",Autochtoon,13990
"[70,80)",Autochtoon,"[0,20)",Overig,2780
"[70,80)",Autochtoon,"[0,20)",Surinaams,210
"[70,80)",Autochtoon,"[20,30)",Autochtoon,5840
"[70,80)",Autochtoon,"[20,30)",Overig,350
"[70,80)",Autochtoon,"[30,40)",Autochtoon,9230
"[70,80)",Autochtoon,"[30,40)",Overig,360
"[70,80)",Autochtoon,"[40,50)",Autochtoon,17580
"[70,80)",Autochtoon,"[40,50)",Overig,530
"[70,80)",Autochtoon,"[50,60)",Autochtoon,13770
"[70,80)",Autochtoon,"[50,60)",Overig,10
"[70,80)",Autochtoon,"[60,70)",Autochtoon,25320
"[70,80)",Autochtoon,"[60,70)",Overig,1460
"[70,80)",Autochtoon,"[70,80)",Autochtoon,136190
"[70,80)",Autochtoon,"[70,80)",Overig,9800
"[70,80)",Autochtoon,"[80,120]",Autochtoon,9910
"[70,80)",Marokkaans,"[0,20)",Autochtoon,2360
"[70,80)",Marokkaans,"[0,20)",Marokkaans,14240
"[70,80)",Marokkaans,"[0,20)",Overig,380
"[70,80)",Marokkaans,"[20,30)",Marokkaans,5070
"[70,80)",Marokkaans,"[30,40)",Marokkaans,3810
"[70,80)",Marokkaans,"[40,50)",Marokkaans,3100
"[70,80)",Marokkaans,"[50,60)",Marokkaans,2790
"[70,80)",Marokkaans,"[60,70)",Marokkaans,10080
"[70,80)",Marokkaans,"[70,80)",Marokkaans,7480
"[70,80)",Overig,"[0,20)",Autochtoon,2600
"[70,80)",Overig,"[0,20)",Overig,2250
"[70,80)",Overig,"[0,20)",Surinaams,20
"[70,80)",Overig,"[20,30)",Autochtoon,310
"[70,80)",Overig,"[20,30)",Overig,700
"[70,80)",Overig,"[30,40)",Autochtoon,600
"[70,80)",Overig,"[30,40)",Overig,1710
"[70,80)",Overig,"[40,50)",Autochtoon,550
"[70,80)",Overig,"[40,50)",Overig,1880
"[70,80)",Overig,"[50,60)",Overig,1070
"[70,80)",Overig,"[60,70)",Autochtoon,260
"[70,80)",Overig,"[60,70)",Overig,3600
"[70,80)",Overig,"[70,80)",Autochtoon,9800
"[70,80)",Overig,"[70,80)",Overig,1200
"[70,80)",Surinaams,"[0,20)",Autochtoon,630
"[70,80)",Surinaams,"[0,20)",Overig,10
"[70,80)",Surinaams,"[0,20)",Surinaams,1700
"[70,80)",Surinaams,"[20,30)",Surinaams,1940
"[70,80)",Surinaams,"[30,40)",Surinaams,2480
"[70,80)",Surinaams,"[40,50)",Surinaams,2940
"[70,80)",Surinaams,"[50,60)",Surinaams,2380
"[70,80)",Surinaams,"[60,70)",Surinaams,1600
"[70,80)",Surinaams,"[70,80)",Surinaams,360
"[70,80)",Turks,"[0,20)",Autochtoon,670
"[70,80)",Turks,"[0,20)",Overig,80
"[70,80)",Turks,"[0,20)",Turks,2250
"[70,80)",Turks,"[20,30)",Turks,1380
"[70,80)",Turks,"[30,40)",Turks,2700
"[70,80)",Turks,"[40,50)",Turks,1120
"[70,80)",Turks,"[50,60)",Turks,440
"[70,80)",Turks,"[60,70)",Turks,3570
"[70,80)",Turks,"[70,80)",Turks,43920
"[80,120]",Autochtoon,"[0,20)",Autochtoon,3280
"[80,120]",Autochtoon,"[20,30)",Autochtoon,3650
"[80,120]",Autochtoon,"[30,40)",Autochtoon,440
"[80,120]",Autochtoon,"[40,50)",Autochtoon,370
"[80,120]",Autochtoon,"[50,60)",Autochtoon,6750
"[80,120]",Autochtoon,"[60,70)",Autochtoon,530
"[80,120]",Autochtoon,"[70,80)",Autochtoon,9910
"[80,120]",Autochtoon,"[80,120]",Autochtoon,63820
"[80,120]",Marokkaans,"[0,20)",Autochtoon,130
"[80,120]",Marokkaans,"[0,20)",Marokkaans,220
"[80,120]",Marokkaans,"[20,30)",Marokkaans,170
"[80,120]",Marokkaans,"[30,40)",Marokkaans,40
"[80,120]",Surinaams,"[30,40)",Surinaams,120
"[80,120]",Turks,"[0,20)",Turks,80
